field_name_1,ticker,title,description,author,url,source,timestamp,published_at,sentiment
549733,BMY,Bristol-Myers Squibb to Take Part at the Wolfe Research Healthcare Conference,NEW YORK--(BUSINESS WIRE)---- $BMY--Bristol-Myers Squibb to Take Part at the Wolfe Research Healthcare Conference,,https://www.businesswire.com/news/home/20191030006014/en/Bristol-Myers-Squibb-Part-Wolfe-Research-Healthcare-Conference,Businesswire.com,,2019-10-30T20:23:38Z,0
548087,LLY,"Eli Lilly's Approval For Migraine Drug Provides A Unique Treatment Option",Eli Lilly received FDA approval for Reyvow to treat patients with acute migraine. Reyvow is the first and only medicine of its class - serotonin (5-HT) 1F recep,Terry Chrisomalis,https://seekingalpha.com/article/4300401-eli-lillys-approval-migraine-drug-provides-unique-treatment-option,Seekingalpha.com,,2019-10-30T16:52:16Z,0.84
548063,JNJ,"UK's stance of Kashmir being bilateral issue between India, Pak remains unchanged: Boris Johnson","Johnson's statement came in the backdrop of the two-day trip of 23 members of European Parliament to Jammu and Kashmir to assess the situation. The visiting EU parliamentarians on Wednesday termed the dilution of Article 370 an internal issue of India and sai…",Times Of India,https://timesofindia.indiatimes.com/world/uk/uks-stance-of-kashmir-being-bilateral-issue-between-india-pak-remains-unchanged-boris-johnson/articleshow/71824714.cms,The Times of India,,2019-10-30T16:01:57Z,0
545942,BMY,"Bristol-Myers Squibb Awards “Golden Tickets” for LabCentral to Carmine Therapeutics, STIMIT","PRINCETON, N.J. & CAMBRIDGE, Mass.--(BUSINESS WIRE)---- $BMY--Bristol-Myers Squibb Awards “Golden Tickets” for LabCentral to Carmine Therapeutics, STIMIT",,https://www.businesswire.com/news/home/20191030005268/en/Bristol-Myers-Squibb-Awards-%E2%80%9CGolden-Tickets%E2%80%9D-LabCentral-Carmine,Businesswire.com,,2019-10-30T11:12:17Z,0.72
544846,MRK,Edited Transcript of MRK earnings conference call or presentation 29-Oct-19 12:00pm GMT,Q3 2019 Merck & Co Inc Earnings Call,Thomson Reuters StreetEvents,https://finance.yahoo.com/news/edited-transcript-mrk-earnings-conference-230034276.html,Yahoo.com,,2019-10-29T23:00:34Z,0
544803,JNJ,J&J Gets $10 Billion Gift as Lab Results Show No Asbestos in Baby Powder,Source: Zolnierek / Getty ImagesJohnson & Johnson (NYSE: JNJ) has found itself involved in more controversy than the company would prefer to see. The consumer and health products company has been dogged in the public view by stories of asbestos in its talcum …,Jon C. Ogg,https://247wallst.com/consumer-products/2019/10/29/jj-gets-10-billion-gift-as-lab-results-show-no-asbestos-in-baby-powder/,247wallst.com,,2019-10-29T21:12:48Z,0.18
544275,ABBV,"McDonald's, AbbVie nab 2019 Chicago Innovation Awards","The 18th annual Chicago Innovation Awards took place Monday night, and 25 local companies and organizations were recognized for their innovative contributions. After reviewing more than 450 nominations, 100 finalists were announced in September and a panel of…",Katherine Davis,https://www.bizjournals.com/chicago/news/2019/10/29/mcdonalds-abbvie-nab-2019-chicago-innovation.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+industry_7+%28Industry+Technology%29,Bizjournals.com,,2019-10-29T21:01:09Z,0.88
544805,LLY,Insider Weekends: Tile Shop Insiders Continue Buying After Company Decides To Delist,"Insider buying increased last week. Notable Insider Buys: Tile Shop Holdings, Inc., OPKO Health, Inc., Assured Guaranty Ltd., JPMorgan Chase & Co., Eli Lilly an",Asif Suria,https://seekingalpha.com/article/4300094-insider-weekends-tile-shop-insiders-continue-buying-company-decides-delist,Seekingalpha.com,,2019-10-29T20:57:24Z,0.56
542878,MRK,Merck & Co Inc (MRK) Q3 2019 Earnings Call Transcript,"MRK earnings call for the period ending September 30, 2019.",newsfeedback@fool.com (Motley Fool Transcribers),https://www.fool.com/earnings/call-transcripts/2019/10/29/merck-co-inc-mrk-q3-2019-earnings-call-transcript.aspx,Fool.com,,2019-10-29T17:30:37Z,0
542879,MRK,"Merck & Co., Inc. (MRK) CEO Ken Frazier on Q3 2019 Results - Earnings Call Transcript","Merck &amp; Co., Inc. (NYSE:MRK) Q3 2019 Earnings Conference Call October 29, 2019 8:00 AM ET Company Participants Peter Dannenbaum - Vice President of Investor",SA Transcripts,https://seekingalpha.com/article/4299956-merck-and-co-inc-mrk-ceo-ken-frazier-q3-2019-results-earnings-call-transcript,Seekingalpha.com,,2019-10-29T17:16:25Z,0
542401,BMY,Will Opdivo & Eliquis Drive Bristol-Myers (BMY) Q3 Earnings?,"Investors will focus on the performance of Opdivo and Eliquis along with updates on the Celgene merger, when Bristol-Myers (BMY) reports third-quarter result...",Zacks Equity Research,https://finance.yahoo.com/news/opdivo-eliquis-drive-bristol-myers-160104218.html,Yahoo.com,,2019-10-29T16:01:04Z,0
542882,MRK,"Merck (MRK) Beats on Q3 Earnings & Sales, Raises '19 View","Merck (MRK) beats estimates for earnings as well as sales in third-quarter 2019. Blockbuster cancer drug, Keytruda continues its robust performance on strong demand. Shares up.",Zacks Equity Research,https://finance.yahoo.com/news/merck-mrk-beats-q3-earnings-143002459.html,Yahoo.com,,2019-10-29T14:30:02Z,0.79
542839,JNJ,Could Johnson & Johnson’s Revenue Growth Stall?,"Johnson & Johnson (NYSE: JNJ) generates its revenues from sales of pharmaceutical products, medical devices, and consumer products. The company’s revenues have grown 14% between 2016 and 2018, led by Actelion and Abbott Medical Optics acquisitions, and growth…","Trefis Team, Contributor, Trefis Team, Contributor https://www.forbes.com/sites/greatspeculations/people/trefis/",https://www.forbes.com/sites/greatspeculations/2019/10/29/could-johnson--johnsons-revenue-growth-stall/,Forbes.com,,2019-10-29T13:30:00Z,0.38
542036,ABBV,AbbVie Launches Let Me Be Clear to Empower People with Psoriasis to Speak Up and Seek Freedom from Their Disease,"NORTH CHICAGO, Ill., Oct. 29, 2019 /PRNewswire/ -- AbbVie (NYSE: ABBV), a research-based global biopharmaceutical company, today announced the launch of Let Me Be Clear, an empowerment platform for people living with psoriasis. The initiative, which launches …",,https://www.prnewswire.com/news-releases/abbvie-launches-let-me-be-clear-to-empower-people-with-psoriasis-to-speak-up-and-seek-freedom-from-their-disease-300947191.html,Prnewswire.com,,2019-10-29T13:03:00Z,0.86
542038,ABBV,Disc Medicine Expands Pipeline Focused on Hepcidin Pathway,"Enters into exclusive agreement with AbbVie for series of Hemojuvelin Antagonist Monoclonal Antibodies CAMBRIDGE, Mass., Oct. 29, 2019 -- (Healthcare Sales & Marketing Network) -- Disc Medicine, a hematology company that is applying new insights in hep... Bio…",Disc Medicine,https://salesandmarketingnetwork.com/news_release_bs.html?ID=2045483,Salesandmarketingnetwork.com,,2019-10-29T12:59:24Z,0.59
542039,ABBV,"Disc Medicine nabs cash, big backers and biopharma drug deal","Not a bad day’s work for Atlas-seeded startup Disc Medicine: It’s managed a healthy $50 million series A, led by Novo Nordisk’s VC arm, gained a new executive chair from Nimbus and nabbed a deal with AbbVie.",Ben Adams,https://www.fiercebiotech.com/biotech/disc-medicine-nabs-cash-big-backers-and-biopharma-drug-deal,Fiercebiotech.com,,2019-10-29T12:55:45Z,0.2
541041,JNJ,"Lanny's November Dividend Stock Watch List","Trading at $128.35, JNJ is trading far from their 52-week high of $148.99. That's a solid 14% from their high! JNJ currently yields 2.96%, which yields higher t",Dividend Diplomats,https://seekingalpha.com/article/4299793-lannys-november-dividend-stock-watch-list,Seekingalpha.com,,2019-10-29T10:12:35Z,0.22
541045,JNJ,Grand jury subpoenas in J&J opioid probe,Johnson &amp; Johnson (NYSE:JNJ) received grand jury subpoenas in August from the U.S. attorney’s office for the Eastern District of New York related to its opioid medication policies.That includes an,SA Editor Yoel Minkoff,https://seekingalpha.com/news/3510498-grand-jury-subpoenas-j-and-j-opioid-probe,Seekingalpha.com,,2019-10-29T07:55:39Z,0.72
537806,LLY,Weekly CEO Buys Highlight,"Insiders invest in OPKO Health, Eli Lilly, Wesbanco, New Mountain Finance and Hersha Hospitality Continue reading...",GuruFocus.com,https://finance.yahoo.com/news/weekly-ceo-buys-highlight-160618792.html,Yahoo.com,,2019-10-28T16:06:18Z,0
536119,LLY,"HVS Market Pulse: Downtown Indianapolis | By Justin Kaminski","The Circle City is currently experiencing a period of growth led by the hospitality sector, sporting events, and citywide conventions, coupled with added jobs and expansions throughout the CBD from companies such as Salesforce, Rolls-Royce, and Eli Lilly. Dow…",Justin  Kaminski,https://www.hospitalitynet.org/opinion/4095628.html,Hospitalitynet.org,,2019-10-28T12:11:01Z,0.38
534803,LLY,Insider Buying: The Eli Lilly and Company (NYSE:LLY) Chairman Just Bought US$500k Worth Of Shares,Those following along with Eli Lilly and Company (NYSE:LLY) will no doubt be intrigued by the recent purchase of...,Simply Wall St,https://finance.yahoo.com/news/insider-buying-eli-lilly-company-141647036.html,Yahoo.com,,2019-10-27T14:16:47Z,-0.42
532492,ABBV,"Bert's Dividend Stock Purchases - October 2019","I purchased six shares of AbbVie, Inc. I actually purchased shares of Canadian Imperial twice this month. I made two separate purchases and added 25 shares of D",Dividend Diplomats,https://seekingalpha.com/article/4299354-berts-dividend-stock-purchases-october-2019,Seekingalpha.com,,2019-10-26T11:04:52Z,0.68
532611,JNJ,"Retailers are pulling Johnson's baby powder from store shelves - CNN","Retailers are pulling Johnson's baby powder from store shelvesCNN Investors Should Short JNJ Stock and Buy Boeing StockInvestorplace.com CVS, Walmart pull select Johnson & Johnson baby powders over asbestosFox News Big US retailers pull some baby powder off s…",feedfeeder,https://slashdot.org/firehose.pl?op=view&amp;id=118114420,Slashdot.org,,2019-10-26T05:12:48Z,0
531286,ALLY,Ally Turned Personal Finance Into A Game Of Augmented Reality Monopoly,The board game that people don’t seem to get bored of is the star of a new campaign from Ally Financially.,"Marty Swant, Forbes Staff, Marty Swant, Forbes Staff https://www.forbes.com/sites/martyswant/",https://www.forbes.com/sites/martyswant/2019/10/25/ally-turned-personal-finance-into-a-game-of-augmented-reality-monopoly/,Forbes.com,,2019-10-25T21:02:12Z,-0.27
529972,JNJ,"Johnson & Johnson update: More retailers pull baby powder, opioid settlement possible","CVS Health and Target have joined the list of retailers who've said they will no longer sell 22-ounce bottles of Johnson & Johnson's baby powder, as a precautionary measure. Separately, Johnson & Johnson (NYSE: JNJ) confirmed in an SEC filing Wednesday night …",Greg Edwards,https://www.bizjournals.com/stlouis/news/2019/10/25/johnson-johnson-update-more-retailers-pull-baby.html?ana=RSS&s=article_search&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+bizj_stlouis+%28St.+Louis+Business+Journal%29,Bizjournals.com,,2019-10-25T16:55:34Z,-0.3
529224,ABBV,"What's in the Cards for AbbVie (ABBV) This Earnings Season?","AbbVie's (ABBV) Q3 sales may have been weighed down by biosimilar competition for Humira in international markets. However, strong growth of oncology drugs might have offset impact of Humira's international sales erosion.",,https://news.yahoo.com/whats-cards-abbvie-abbv-earnings-151003918.html,Yahoo.com,,2019-10-25T15:10:03Z,0.71
530388,PRGO,"Boots and Morrisons' own version of Zantac are recalled",Perrigo Company supplies ranitidine - the generic form of the branded heartburn drug - to both of the British retail giants. It announced the recall in an alert sent out by UK health chiefs today.,By Stephen Matthews Health Editor For Mailonline,https://www.dailymail.co.uk/health/article-7614079/Boots-Morrisons-version-Zantac-recalled.html,Dailymail.co.uk,,2019-10-25T14:56:16Z,0.3
530390,PRGO,Ranitidine – MHRA drug alerts issued as Perrigo recalls prescription only and over-the-counter products,"The MHRA has issued alerts to healthcare professionals and retailers, as Perrigo Company plc is recalling all unexpired stock of certain batches of Ranitidine medicines used to treat conditions such as heartburn and stomach ulcers.",Medicines and Healthcare products Regulatory Agency,https://www.gov.uk/government/news/ranitidine-mhra-drug-alerts-issued-as-perrigo-recalls-prescription-only-and-over-the-counter-products,Www.gov.uk,,2019-10-25T12:27:06Z,0.59
529225,ABBV,AbbVie Announces Commencement of Exchange Offers and Consent Solicitations for Allergan Notes,"NORTH CHICAGO, Ill., Oct. 25, 2019 /PRNewswire/ -- AbbVie Inc. (NYSE:ABBV) (""AbbVie"") announced today the commencement, in connection with its previously announced acquisition of Allergan plc (NYSE:AGN), of offers to exchange any and all outstanding notes of …",,https://www.prnewswire.com/news-releases/abbvie-announces-commencement-of-exchange-offers-and-consent-solicitations-for-allergan-notes-300945529.html,Prnewswire.com,,2019-10-25T12:11:00Z,0.71
528116,JNJ,Three top retailers pull 22-ounce J&J Baby Powder off shelves,"Walmart (NYSE:WMT), CVS (NYSE:CVS) and Rite Aid (NYSE:RAD) are removing all 22-ounce bottles of Johnson &amp; Johnson's (NYSE:JNJ) Baby Powder from their stores, following last week's recall of one lo",SA Editor Carl Surran,https://seekingalpha.com/news/3509527-three-top-retailers-pull-22-ounce-j-and-j-baby-powder-shelves,Seekingalpha.com,,2019-10-25T07:49:11Z,0.2
523417,ABBV,AbbVie and AstraZeneca settle respective patent suits over rival cancer drugs,AstraZeneca (AZN +5.7%) and AbbVie (ABBV -1.5%) have agreed to settle their tit-for-tat patent infringement complaints related to their respective kinase inhibitors Calquence (acalabrutinib) and Imbru,SA Editor Douglas W. House,https://seekingalpha.com/news/3509214-abbvie-astrazeneca-settle-respective-patent-suits-rival-cancer-drugs,Seekingalpha.com,,2019-10-24T17:01:51Z,-0.67
524248,LLY,Lilly Announces Cash Tender Offer for Up to $2.0 Billion Aggregate Principal Amount of Its Outstanding Debt Securities,"INDIANAPOLIS, Oct. 24, 2019 /PRNewswire/ -- Eli Lilly and Company (NYSE: LLY) announced today that it has commenced a cash tender offer for up to $2.0 billion aggregate principal amount (the ""tender cap"") of specified series of its outstanding debt. Pursuant …",,https://www.prnewswire.com/news-releases/lilly-announces-cash-tender-offer-for-up-to-2-0-billion-aggregate-principal-amount-of-its-outstanding-debt-securities-300944931.html,Prnewswire.com,,2019-10-24T14:17:00Z,0.61
523788,BMY,"Bristol-Myers: Dividend Stock, Low Valuation, Boost From Celgene",Bristol-Myers Squibb is trading at an attractive valuation. The Celgene acquisition might not be fully reflected in the stock price. Management is building a so,David Zanoni,https://seekingalpha.com/article/4298554-bristol-myers-dividend-stock-low-valuation-boost-celgene,Seekingalpha.com,,2019-10-24T13:47:17Z,0.54
524250,LLY,Is Eli Lilly Stock a Buy?,"Investors weren't impressed with the drugmaker's Q3 report. Should bargain hunters take advantage of this recent weakness in its shares?",newsfeedback@fool.com (George Budwell),https://www.fool.com/investing/2019/10/24/is-eli-lilly-stock-a-buy.aspx,Fool.com,,2019-10-24T12:44:00Z,-0.18
523420,ABBV,AbbVie to Present at the Wolfe Research Inaugural Healthcare Conference,"NORTH CHICAGO, Ill., Oct. 24, 2019 /PRNewswire/ -- AbbVie (NYSE: ABBV), a research-based global biopharmaceutical company, will participate in the Wolfe Research Inaugural Healthcare Conference on Wednesday, November 6. Richard A. Gonzalez, chairman and chief…",,https://www.prnewswire.com/news-releases/abbvie-to-present-at-the-wolfe-research-inaugural-healthcare-conference-300944391.html,Prnewswire.com,,2019-10-24T12:30:00Z,0
522068,BMY,"With EPS Growth And More, Bristol-Myers Squibb (NYSE:BMY) Is Interesting","It's only natural that many investors, especially those who are new to the game, prefer to buy shares in 'sexy' stocks...",,https://finance.yahoo.com/news/eps-growth-more-bristol-myers-103055023.html,Yahoo.com,1505520,2019-10-24T10:30:55Z,0.74
